МКОУ СОШ №2 село Греческое,село Греческое,Минераловодский ,2630029429,1022601453192
"ГБУ СК ""Ставкрайимущество""",Ставрополь,Ставрополь,2634102944,1182651012610
МКОУ СОШ №8,аул Куликовы Копани,Туркменский,2622003794,1022602425394
Управление сельского хозяйства и охраны окружающей среды АКМР СК,село  Кочубеевское,Кочубеевский,2610017337,1062648000293
ГБПОУ ГТМАУ,Георгиевск,Георгиевский,2625015607,1022601167731
Отдел культуры администрации Левокумского муниципального района Ставропольского края,село Левокумское,Левокумский,2613008740,1052600670792
МБОУ СОШ № 5,Лермонтов,Лермонтов,2629007727,1022603423512
"МУ ""Управление образования администрации г. Пятигорска""",Пятигорск,Пятигорск,2632033565,1022601631007
Отдел образования администрации Труновского муниципального района Ставропольского края,село Донское,Труновский,2621000470,1052600610897
"МКУ ""Центр обслуживания образовательных учреждений Труновского муниципального района""",село Донское,Труновский,2621800099,1112651001847
Управление сельского хозяйства администрации Минераловодского городского округа,Минеральные Воды,Минераловодский ,2630046544,1152651028090
Отдел образования администрации Красногвардейского муниципального района Ставропольского края,село Красногвардейское,Красногвардейский,2611007444,1042600553874
"ГБУЗ СК ""Пятигорская ГДБ""",Пятигорск,Пятигорск,2632036044,1022601637189
"ГБУ СК ""Кочубеевская райСББЖ""",село Кочубеевское,Кочубеевский,2610016534,1042600800098
МБОУ СОШ № 44 г. Ставрополя,Ставрополь,Ставрополь,2635220877,1162561066038
АМО село  Китаевского,село  Китаевское,Новоселицкий,2616004550,1022602424790
ГБПОУ ГК,Георгиевск,Георгиевский,2625016960,1022601171548
"ГКООУ ""Санаторная школа-интернат №21""",село  Подлужное,Изобильненский,2607008413,1022600667616
АМО ГОРОДА НЕФТЕКУМСКА,Нефтекумск,Нефтекумский,2614000648,1022600872447
Совет депутатов Юцкого с/с,село Юца,Предгорный ,2618011129,1022600964341
"МКУ ""Зелёный город"" КГО СК",Новопавловск,Кировский,2609023590,1092641000363
"МКДОУ ДЕТСКИЙ САД № 5 ""ЛАСТОЧКА""",Лермонтов,Лермонтов,2629007981,1022603426328
МБОУ СОШ № 2 село Арзгир,село Арзгир,Арзгирский,2604002607,1022603228658
Администрация МО Верхнерусского сельсовета,село Верхнерусское,Шпаковский,2623008890,1022603025862
МБОУ ООШ № 27,хутор Тамбукан,Предгорный ,2618010742,1032600260087
"МБДОУ ЦРР-д/с № 21 ""Елочка""",Ессентуки,Ессентуки,2626040162,1092650000816
"ГАУ СК ""Издательский дом ""Периодика Ставрополья""",Михайловск,Шпаковский,2623029330,1182651007725
МБОУ ООШ № 28,село Садовое,Предгорный ,2618012690,1032600260384
МБОУ ООШ № 25,поселок Нижнеэтокский,Предгорный ,2618011866,1022600965859
МБОУ СОШ № 24,станица Суворовская,Предгорный ,2618012316,1022600966321
МБОУ ООШ № 23,село Свобода,Предгорный ,2618012404,1022600965914
МБОУ ООШ № 21,поселок Горный,Предгорный ,2618012193,1022600965837
МБОУ СОШ № 19,поселок Урожайный,Предгорный ,2618012940,1032600260923
МБОУ СОШ № 15,поселок Санамер,Предгорный ,2618012740,1022600966013
МБОУ СОШ № 13,село Этока,Предгорный ,2618012732,1022600966717
МБОУ СОШ № 11,село Юца,Предгорный ,2618010710,1022600963494
МБОУ СОШ № 10,село Юца,Предгорный ,2618010566,1022600965188
МБОУ СОШ № 8,станица Суворовская,Предгорный ,2618013775,1022600966552
МБОУ СОШ № 7,станица Ессентукская,Предгорный ,2618011351,1022600962614
МБОУ СОШ № 4,станица Боргустанская,Предгорный ,2618012651,1022600965045
МБОУ СОШ № 3,станица Бекешевская,Предгорный ,2618010781,1032600260164
МБОУ СОШ № 2 г.Невинномысска,Невинномысск,Невинномысск,2631022970,1022603627090
ГБПОУ МКЖТ,Минеральные Воды,Минераловодский ,2,1022601459088
МКОУ СОШ № 7,село Озек-Суат,Нефтекумский,2614015637,1022600872667
МКОУ СОШ № 6,поселок Затеречный,Нефтекумский,2614015884,1022600872920
МКОУ ООШ № 19,аул Ямангой,Нефтекумский,2614017257,1022600872931
Управление имущественных отношений Новоалександровского городского округа,Новоалександровск,Новоалександровский,2615016432,1172651027262
ГКОУ СОШ № 6 при ИУ,хутор Дыдымкин,Курский,2612018537,1022600824487
"МКОУ ""ООШ №22"" ИГОСК",станица Новотроицкая,Изобильненский,2607010042,1032600030924
"МКОУ ""СОШ №20"" ИГОСК",поселок Новоизобильный,Изобильненский,2607013244,1032600030253
"МКОУ ""СОШ №5"" ИГОСК",станица Рождественская,Изобильненский,2607008533,1032600032410
МБОУ СОШ № 14,поселок Пятигорский,Предгорный ,2618012370,1022600965530
ГКОУ СОШ № 7 при ИУ,Зеленокумск,Советский,2619008048,1022601009573
ГКОУ СОШ № 5 при ИУ,Ставрополь,Ставрополь,2634057441,1032600939876
ГКОУ СОШ № 4 при ИУ,станица Александрийская,Георгиевский,2625014931,1022601164904
ГКОУ СОШ № 3 при ИУ,село Краснокумское,Георгиевский,2625013663,1022601168391
ГКОУ  СОШ № 2 при ИУ,Ставрополь,Ставрополь,2635067410,1032600939458
ГКОУ СОШ № 1 при ИУ,село  Кочубеевское,Кочубеевский,2610800548,1122651005190
"МКОУ ""ЦО"" ИГОСК",Изобильный,Изобильненский,2607003197,1032600030297
"МКОУ ""СОШ №21"" ИГОСК",хутор Спорный,Изобильненский,2607013340,1032600030957
"МБОУ ""СОШ №17"" ИГОСК",поселок  Солнечнодольск,Изобильненский,2607008491,1022600667781
"МБОУ ""СОШ №16"" ИГОСК",поселок  Солнечнодольск,Изобильненский,2607008501,1032600030616
"МКОУ ""СОШ №15"" ИГОСК",станица Староизобильная,Изобильненский,2607008847,1022600668265
"МБОУ ""СОШ №14 им. Г.Т. Мещерякова"" ИГОСК",станица Новотроицкая,Изобильненский,2607013389,1022600667814
"МБОУ ""СОШ №10"" ИГОСК",село  Птичье,Изобильненский,2607008822,1032600030781
"МКОУ ""СОШ №9"" ИГОСК",село  Подлужное,Изобильненский,2607013251,1032600030638
"МБОУ ""СОШ №8 имени А.В. Грязнова"" ИГОСК",село  Тищенское,Изобильненский,2607001584,1022600668023
"МКОУ ""СОШ №6"" ИГОСК",поселок  Передовой,Изобильненский,2607009760,1032600031166
"МКОУ ""СОШ №4"" ИГОСК",село  Московское,Изобильненский,2607008879,1032600031067
МКОУ СОШ № 10,Железноводск,Железноводск,2627015401,1022603422710
"МОУ ""СОШ № 6""",Благодарный,Благодарненский,2605011386,1022602423656
"МБОУ ""СОШ №2"" ИГОСК",Изобильный,Изобильненский,2607008558,1032600030495
"МБОУ ""СОШ №1"" ИГОСК",Изобильный,Изобильненский,2607008565,1022600667913
МБОУ СОШ № 16,хутор Быкогорка,Предгорный ,2618012147,1032600260330
"ГБУ СК ""ЦОП дзюдо""",Ставрополь,Ставрополь,2636051332,1072635005596
"МОУ ""СОШ № 8""",село Елизаветинское,Благодарненский,2605007365,1022602421731
"МОУ ""СОШ № 2""",село Александрия,Благодарненский,2605011717,1022602422083
МБОУ СОШ № 9,село Винсады,Предгорный ,2618012725,1022600965529
"МКОУ ""СОШ №24"" ИГОСК",станица Филимоновская,Изобильненский,2607013371,1032600030429
"МБОУ ""СОШ №19"" ИГОСК",Изобильный,Изобильненский,2607008420,1032600031199
"МБОУ ""СОШ №18"" ИГОСК",Изобильный,Изобильненский,2607008484,1022600668210
"МКОУ ""СОШ №13"" ИГОСК",станица Каменнобродская,Изобильненский,2607013325,1032600030363
"МКОУ ""СОШ №12"" ИГОСК",станица Баклановская,Изобильненский,2607009216,1032600030242
"МБОУ ""СОШ №11"" ИГОСК",поселок  Рыздвяный,Изобильненский,2607008519,1032600030264
"МБОУ ""СОШ №3"" ИГОСК",Изобильный,Изобильненский,2607008540,1032600030847
МБОУ ООШ № 20,станица Суворовская,Предгорный ,2618010809,1022600965617
МБОУ СОШ № 16 ст. Георгиевской,станица Георгиевская,Георгиевский,2625023277,1022601165278
МБОУ СОШ № 3,Железноводск,Железноводск,2627013355,1022603428770
МБОУ СОШ № 14 им. Ф.Г. Буклова,село  Курсавка,Андроповский ,2603009705,1032601996272
"МОУ ""СОШ № 3""",поселок Ставропольский,Благодарненский,2605011611,1022602423018
МКОУ ВОШ № 20,Нефтекумск,Нефтекумский,2614015852,1022600873415
МКОУ ООШ № 18,аул Абдул-Газы,Нефтекумский,2614015891,1022600872470
МКОУ СОШ № 19 поселок  Нижнезольского,поселок Нижнезольский,Георгиевский,2625023686,1022601165916
МКОУ СОШ № 17,аул Абрам-Тюбе,Нефтекумский,2614015676,1022600872051
МКОУ СОШ № 15,аул Махмуд-Мектеб,Нефтекумский,2614015901,1022600873162
МКОУ СОШ № 8,поселок Зимняя Ставка,Нефтекумский,2614015940,1022600872535
МКОУ СОШ № 12,село Кара-Тюбе,Нефтекумский,2614017112,1022600873129
МКОУ СОШ № 11,аул Уллуби-Юрт,Нефтекумский,2614015757,1022600872788
МКОУ СОШ № 13,аул Новкус-Артезиан,Нефтекумский,2614015700,1022600873833
МКОУ СОШ № 9,хутор Андрей-Курган,Нефтекумский,2614015193,1022600872502
"МОУ ""СОШ № 11""",село Алексеевское,Благодарненский,2605011530,1022602422677
МБОУ ООШ № 65,станица Ессентукская,Предгорный ,2618013327,1032600260219
МБОУ СОШ № 17,поселок Подкумок,Предгорный ,2618010502,1022600964737
"МОУ ""СОШ № 4""",село Сотниковское,Благодарненский,2605011516,1022602424900
"МБУДО ""ДЮСШ""",Железноводск,Железноводск,2627015916,1022603427483
Комитет физической культуры и спорта администрации города Ставрополя,Ставрополь,Ставрополь,2635063141,1022601930042
МКОУ СОШ № 28 поселок  Балковского,поселок Балковский,Георгиевский,2625024721,1022601167775
МКОУ СОШ № 14 поселок  Приэтокского,поселок  Приэтокский,Георгиевский,2625018661,1022601165388
МКОУ СОШ № 27 поселок  Падинского,поселок  Падинский,Георгиевский,2625024513,1022601165245
МКОУ СОШ № 14 имени Н. Н. Знаменского,поселок Ясный,Туркменский,2622003716,1022602424701
МКОУ СОШ № 13,поселок Красный Маныч,Туркменский,2622003770,1022602423623
МКОУ СОШ №12,аул Сабан-Антуста,Туркменский,2622003970,1022602420983
МКОУ СОШ № 11,село  Кендже-Кулак,Туркменский,2622003956,1022602420972
МКОУ СОШ № 10 а. Шарахалсун,аул Шарахалсун,Туркменский,2622003988,1022602426164
МКОУ СОШ № 9,село Кучерла,Туркменский,2622003755,1022602421324
МКОУ СОШ № 5,село  Казгулак,Туркменский,2622003748,1022602421808
МБОУ СОШ № 4,село Малые Ягуры,Туркменский,2622003963,1022602422028
МБОУ СОШ №3,село Камбулат,Туркменский,2622003064,1022602421478
МКОУ СОШ № 2,село  Овощи,Туркменский,2622003804,1022602421841
МБОУ СОШ №1,село  Летняя Ставка,Туркменский,2622003787,1022602421852
МКОУ СОШ №14,аул Тукуй-Мектеб,Нефтекумский,2614015683,1022600872777
МОУ СОШ № 6 г. Буденновска,Буденновск,Буденновский,2624022697,1022603227239
МОУ СОШ № 2 г. Буденновска,Буденновск,Буденновский,2624022190,1022603223884
МКОУ СОШ № 16,село Каясула,Нефтекумский,2614015796,1022600873173
МКОУ СОШ № 10,село Ачикулак,Нефтекумский,2614015718,1022600873349
МКОУ СОШ № 5,поселок Зункарь,Нефтекумский,2614015605,1022600872832
МБОУ СОШ № 18 им. А.П. Ляпина станицы Урухской,станица Урухская,Георгиевский,2625025436,1022601164409
"МБДОУ ""Детский сад № 17 ""Родничок""",поселок Иноземцево,Железноводск,2627013549,1022603427220
"МБДОУ детский сад № 16 ""Колокольчик""",поселок Иноземцево,Железноводск,2627013531,1032601900759
"МБДОУ детский сад № 14 ""Малыш""",поселок Иноземцево,Железноводск,2627000934,1022603428858
"МБДОУ ""Детский сад № 13 ""Янтарь""",поселок Иноземцево,Железноводск,2627011661,1032601900836
Кармалиновский территориальный отдел администрации Новоалександровского городского округа,станица Кармалиновская,Новоалександровский,2615016320,1172651025062
"МКДОУ ""Детский сад № 11 ""Лесной уголок""",Железноводск,Железноводск,2627013429,1022603423424
МБОУ СОШ № 19,село Верхнерусское,Шпаковский,2623012174,1022603025851
"МБДОУ ""Детский сад № 10 Сказка""",Железноводск,Железноводск,2627801772,1142651013570
МБОУ СОШ № 5,село Новоблагодарное,Предгорный ,2618010654,1022600964605
МОУ СОШ № 5 г. Буденновска,Буденновск,Буденновский,2624022312,1022603227261
"МКУ ""МФЦ города Лермонтов""",Лермонтов,Лермонтов,2629011970,1152651026901
"МБДОУ ""Детский сад № 9 ""Солнышко""",Железноводск,Железноводск,2627013500,1022603427296
"МБДОУ ""Детский сад № 8 ""Ивушка""",Железноводск,Железноводск,2627012111,1022603428077
"МБДОУ ""Детский сад № 7 ""Рябинушка""",Железноводск,Железноводск,2627019364,1022603420861
"МКДОУ ""Детский сад № 6 ""Улыбка""",Железноводск,Железноводск,2627006478,1022603427472
"МБДОУ детский сад № 5 ""Теремок""",поселок Иноземцево,Железноводск,2627801300,1132651019533
"МКДОУ ""Детский сад № 4 ""Дюймовочка""",поселок Иноземцево,Железноводск,2627013330,1022603429067
"МКДОУ детский сад № 3 ""Ромашка""",поселок Иноземцево,Железноводск,2627013524,1022603429397
"МБДОУ ""Детский сад № 1 ""Светлячок""",Железноводск,Железноводск,2627011397,1022603427461
МБОУ СОШ № 5,Железноводск,Железноводск,2627016010,1032601902222
МКОУ ЛИЦЕЙ № 2,Железноводск,Железноводск,2627013563,1022603428154
МКОУ ООШ П. КАПЕЛЬНИЦА,Железноводск,Железноводск,2627015874,1022603428066
"МБОУ ""ЛК ИМ. А.Ф.Дьякова""",поселок Иноземцево,Железноводск,2627014239,1022603427252
"МКУ ""УКС""",Пятигорск,Пятигорск,2632811007,1142651004660
"МУ ""УАС и ЖКХ администрации г. Пятигорска""",Пятигорск,Пятигорск,2632035266,1022601619138
"МБОУ ""Новопавловская СОШ № 33""",Новопавловск,Кировский,2609018738,1022602221487
"МКОУ ""СОШ № 18"" п. Фазанный",поселок Фазанный,Кировский,2609022903,1072641001872
МБОУ СОШ № 13 г. Новопавловска,Новопавловск,Кировский,2609013955,1022602222103
МБОУ СОШ № 10 село  Орловки,село  Орловка,Кировский,2609018706,1022602222301
"МБОУ ""СОШ № 9"" ст-цы Старопавловской",станица Старопавловская,Кировский,2609018689,1022602224512
МБОУ СОШ № 8 село  Горнозаводского,село Горнозаводское,Кировский,2609018720,1022602222037
"МБОУ ""Новопавловская СОШ № 2""",Новопавловск,Кировский,2609018897,1022602221564
"МБОУ ""Гимназия № 1 г. Новопавловска""",Новопавловск,Кировский,2609013962,1022602220585
"МБОУ ""СОШ № 3"" станицы Советской",станица Советская,Кировский,2609018784,1022602222004
МБОУ СОШ № 7 п. Коммаяк,поселок Коммаяк,Кировский,2609018696,1022602222202
МБОУ СОШ № 6 посело  Комсомолец,поселок Комсомолец,Кировский,2609018907,1022602221817
МБОУ СОШ №5 ст. Марьинской,станица Марьинская,Кировский,2609018914,1022602222378
МБОУ СОШ № 4 ст. Зольской,станица Зольская,Кировский,2609018713,1022602221840
"МКУ ""МФЦ ГГО""",Георгиевск,Георгиевский,2625802315,1142651015044
МОУ СОШ № 15 села Преображенского Буденновского района,село Преображенское,Буденновский,2624024535,1022603229692
Администрация НГО СК,Нефтекумск,Нефтекумский,2614021542,1172651027482
МОУ СОШ № 4 г. Буденновск,Буденновск,Буденновский,2624022217,1022603224599
МОУ СОШ № 3 село  Прасковея,село Прасковея,Буденновский,2624023718,1022603228064
МОУ ООШ № 11 село  Прасковея,село Прасковея,Буденновский,2624024091,1022603229736
МОУ СОШ № 18 посело  Терского,поселок Терский,Буденновский,2624024197,1022603227943
МОУ СОШ № 4 село  Новая Жизнь,село Новая Жизнь,Буденновский,2624024302,1022603225369
МКУ ДО ДЮСШ Ипатовского района,Ипатово,Ипатовский,2608008536,1022602621667
МОУ СОШ № 9 село  Т-Васюковского,село Толстово-Васюковское,Буденновский,2624024133,1022603224830
МОУ Гимназия № 9 г. Буденновска,Буденновск,Буденновский,2624024126,1022603225105
МОУ СОШ № 13 п.Искра,поселок Искра,Буденновский,2624024260,1022603229582
"ГБОУ ""Центр ""Рука в руке""",поселок Затеречный,Нефтекумский,2614016091,1022600873338
МОУ СОШ № 3 г.Буденновска,Буденновск,Буденновский,2624022016,1022603224665
"ГБОУ ""Психологический центр"" г. Михайловска",Михайловск,Шпаковский,2623020633,1062645016576
МОУ СОШ № 1 г. Буденновска,Буденновск,Буденновский,2624023933,1032601791045
Совет Новоблагодарненского сельсовета Предгорного района,село Новоблагодарное,Предгорный ,2618011168,1032600260340
"МКУ ""Новоблагодарненский ДК""",село  Новоблагодарное,Предгорный ,2618022995,1172651028274
МОУ СОШ № 12 поселка Терек,поселок Терек,Буденновский,2624024077,1022603227899
МОУ СОШ № 21 село  Архиповского,село Архиповское,Буденновский,2624024060,1022603229626
МОУ СОШ №6 село  Архангельского,село Архангельское,Буденновский,2624024119,1022603224104
Комсомольский территориальный отдел АКГО СК,поселок Комсомольский,Кировский,2609024940,1172651027867
Зольский территориальный отдел АКГО СК,станица Зольская,Кировский,2609024876,1172651027669
Новосредненскийский территориальный отдел АКГО СК,поселок Коммаяк,Кировский,2609024932,1172651027856
Старопавловский территориальный отдел АКГО СК,станица Старопавловская,Кировский,2609024996,1172651028065
Горнозаводской территориальный отдел АКГО СК,село Горнозаводское,Кировский,2609024883,1172651027680
Советский территориальный отдел АКГО СК,станица Советская,Кировский,2609024890,1172651027746
Орловский территориальный отдел АКГО СК,село Орловка,Кировский,2609024851,1172651027670
Марьинский территориальный отдел АКГО СК,станица Марьинская,Кировский,2609024989,1172651028076
"ГБУ СК ""СШОР по художественной гимнастике""",Ставрополь,Ставрополь,2634056737,1032600935861
МКУ ЦОД ОО,Ипатово,Ипатовский,2608012451,1182651000036
Администрация Штурмовского сельсовета,поселок Штурм,Красногвардейский,2611005912,1022602823946
МКУ Управление по ХО Этокского с/с,село Этока,Предгорный ,2618021159,1112650000066
"МКУК ""СКЦМО Суворовского сельсовета Предгорного района Ставропольского края""",станица Суворовская,Предгорный ,2618800500,1112651036882
Управление городского хозяйства АНГО СК,Нефтекумск,Нефтекумский,2614021616,1172651028329
Отдел культуры ААМР СК,село Дивное,Апанасенковский,2602005546,1042600490020
АДМ МО ЯСНОПОЛЯНСКОГО С ПРЕДГ,поселок Ясная Поляна,Предгорный ,2618010478,1022600963857
"МКУ ""Социально-культурный центр""",село Юца,Предгорный ,2618018460,1072650002270
"ГБУК СК ""МВК ""Моя страна. Моя история""",Ставрополь,Ставрополь,2635232760,1182651000520
Финансовое управление ,Ипатово,Ипатовский,2608012363,1172651027570
"МКУК ""СДК п. Горный""",поселок Горный,Предгорный ,2618022963,1172651026536
"ГКУ ""Ессентукское лесничество""",Ессентуки,Ессентуки,2626038357,1082650000223
"ГК ДОУ ""Детский сад № 2 ""Золотой ключик""",Минеральные Воды,Минераловодский ,2630030590,1022601453918
"ГКУ ДПО СК ""Центр поддержки осуществления закупок""",Ставрополь,Ставрополь,2636215132,1182651001543
ГБПОУ ПАТТ,село  Прасковея,Буденновский,2624000742,1022603226348
"ГБУЗ СК ""ГКБ № 2"" г. Ставрополя",Ставрополь,Ставрополь,2633001686,1022601973030
Управление по работе с территориями АИГО СК,Ипатово,Ипатовский,2608012412,1172651027933
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №26""",поселок Новотерский,Минераловодский ,2630015909,1032600650411
Отдел образования администрации Ипатовского городского округа Ставропольского края,Ипатово,Ипатовский,2608012388,1172651027890
ГБУЗ СК КСКИБ,Ставрополь,Ставрополь,2633001990,1022601952130
Управление труда и занятости населения  ,Изобильный,Изобильненский,2607022552,1172651028208
Управление труда и занятости населения  ,Благодарный,Благодарненский,2605016673,1172651027713
ФУ АКМР СК,село  Кочубеевское,Кочубеевский,2610016911,1052600800295
АДМИНИСТРАЦИЯ КИРОВСКОГО ГО СК,Новопавловск,Кировский,2609024844,1172651027009
Администрация Ипатовского ГО СК,Ипатово,Ипатовский,2608012356,1172651027230
Отдел культуры АИГО СК,Изобильный,Изобильненский,2607022513,1172651028175
Управление труда и занятости населения  ,Ипатово,Ипатовский,2608012405,1172651027900
"ГБУЗ СК ""СККМПЦ""",Ставрополь,Ставрополь,2635232671,1182651000070
"МБУ ""МФЦ НГО""",Новоалександровск,Новоалександровский,2615800679,1122651000900
"ГКУ ""Детский дом №8""",село  Преградное,Красногвардейский,2611006225,1022602823011
СПОРТКОМИТЕТ АИГОСК,Изобильный,Изобильненский,2607022584,1172651028230
Финансовое управление ,Изобильный,Изобильненский,2607022489,1172651027471
Управление труда и занятости населения  ,Светлоград,Петровский,2617014374,1172651027372
"ГБУ СК ""СШОР по гандболу""",Ставрополь,Ставрополь,2635820987,1132651013153
"ГБУ СК ""СШОР по легкой атлетике""",Ставрополь,Ставрополь,2634056832,1032600936466
"ГКУ ""Детский дом № 4 ""Солнышко""",поселок Солнечнодольск,Изобильненский,2607018468,1052600020593
Управление труда и занятости населения  ,Новоалександровск,Новоалександровский,2615016457,1172651027460
"МКУ ""МФЦ Г.-К. КИСЛОВОДСКА""",Кисловодск,Кисловодск,2628800620,1112651036937
"ГБУ СК ""СШОР по спортивной борьбе""",Ставрополь,Ставрополь,2635809454,1122651001208
"ГБУ СК ""СШОР по тяжелой атлетике""",Невинномысск,Невинномысск,2631040104,1092648000906
Совет Шпаковского муниципального района Ставропольского края,Михайловск,Шпаковский,2623017937,1042600629422
"ГКУ ""ЦЗН Советского района""",Зеленокумск,Советский,2619009394,1022601010497
Администрация Александровского муниципального района Ставропольского края,село Александровское,Александровский ,2601008625,1042601045233
"ГАУЗ СК ""Стоматологическая поликлиника"" г. Железноводска",Железноводск,Железноводск,2627015673,1022603428550
"Муниципальное учреждение ""Финансовое управление администрации г. Пятигорска""",Пятигорск,Пятигорск,2632033558,1022601630963
"ГКУ ""ЦЗН Георгиевского района""",Георгиевск,Георгиевский,2625027306,1022601164684
"ГКУ ""Детский дом (смешанный) № 30""",Георгиевск,Георгиевский,2625024922,1022601171560
Администрация Каменнобродского сельсовета Изобильненского района Ставропольского края,станица Каменнобродская,Изобильненский,2607100200,1032600030430
МОУ СОШ №1 имени Героя Советского Союза И.И. Тенищева,село Александровское,Александровский ,2601008262,1022600508765
Совет депутатов Петровского городского округа Ставропольского края,Светлоград,Петровский,2617014293,1172651021619
Отдел культуры администрации Буденновского муниципального района Ставропольского края,Буденновск,Буденновский,2624028434,1052600670583
"ГКУ ""ЦЗН Благодарненского района""",Благодарный,Благодарненский,2605012407,1022602420830
СОВЕТ ДЕПУТАТОВ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ,Новоалександровск,Новоалександровский,2615016190,1172651021630
Администрация Новоалександровского городского округа,Новоалександровск,Новоалександровский,2615016231,1172651023643
Управление труда и занятости населения  ,село  Кочубеевское,Кочубеевский,2610019101,1092648002116
СУОР,Ставрополь,Ставрополь,2634009222,1022601977199
Управление труда и занятости населения  ,Зеленокумск,Советский,2619012823,1092641000517
Управление труда и занятости населения  ,Новоалександровск,Новоалександровский,2615014940,1092644000481
ОО АПМР СК,Светлоград,Петровский,2617011447,1052600480228
"ГБУЗ СК ""СККПЦ № 1""",Ставрополь,Ставрополь,2635221863,1162651069680
"ГАУ СК ""Ставропольское краевое информационное агенство""",Ставрополь,Ставрополь,2634101309,1172651022741
Министерство туризма и оздоровительных курортов Ставропольского края,Ессентуки,Ессентуки,2626046975,1172651023280
"ГБУЗ СК ""Андроповская РБ""",село Курсавка,Андроповский ,2603007916,1022603625571
"ГКДОУ ""Детский сад № 34 ""Золотой петушок""",Невинномысск,Невинномысск,2631021870,1022603621215
Администрация города Пятигорска,Пятигорск,Пятигорск,2632033540,1022601627575
"ГБУЗ СК ""Кисловодская ГДБ""",Кисловодск,Кисловодск,2628033234,1022601318189
"ГАУЗ СК ""ККСУЦ""",Ставрополь,Ставрополь,2635105835,1072635019082
"ГБУ СК ""Новоселицкая райСББЖ""",село  Новоселицкое,Новоселицкий,2616006853,1042600430080
"ГБУЗ СК ""ПМПТД""",Пятигорск,Пятигорск,2632056918,1022601633295
Министерство строительства и архитектуры Ставропольского края,Ставрополь,Ставрополь,2634101115,1172651021124
"ГБУЗ СК ""ГДБ"" г. Невинномысска",Невинномысск,Невинномысск,2631017874,1022603629256
Избирательная комиссия Ставропольского края,Ставрополь,Ставрополь,2634031965,1022601966936
"ГБУЗ СК ""ЕГСИБ""",Ессентуки,Ессентуки,2626030414,1022601221928
"Управление культуры, искусства и молодежной политики администрации города Ессентуки",Ессентуки,Ессентуки,2626026993,1022601223622
"ГБУЗ СК ""Левокумская РБ""",село Левокумское,Левокумский,2613006870,1022603230528
"ГБУЗ СК ""Шпаковская РБ""",Михайловск,Шпаковский,2623011950,1022603025532
Управление труда и занятости населения  ,село Грачевка,Грачевский ,2606008562,1092645001184
"ГКУ ""ЦЗН Апанасенковского района""",село Дивное,Апанасенковский,2602005000,1022602623614
Отдел имущественных и земельных отношений администрации Петровского муниципального района Ставрополь,Светлоград,Петровский,2617011454,1052600480239
Администрация Петровского муниципального района Ставропольского края,Светлоград,Петровский,2617011398,1042600489546
"ГКДОУ ""Детский сад № 25 ""Рябинка""",Ессентуки,Ессентуки,2626026104,1022601224876
"ГБУЗ СК ""КСПБ №2""",поселок Тоннельный,Кочубеевский,2610005839,1022600768013
Контрольно-счетная палата Ставропольского края,Ставрополь,Ставрополь,2634805055,1122651007852
"ГБУЗ СК ""Апанасенковская РБ""",село Дивное,Апанасенковский,2602004461,1022602624483
"ГБУЗ СК ""Будённовская ЦРБ""",Буденновск,Буденновский,2624025360,1022603226062
"ГБУЗ СК ""Шпаковская РСП""",Михайловск,Шпаковский,2623015062,1022603025543
"ГБУЗ СК ""Арзгирская РБ""",село Арзгир,Арзгирский,2604000303,1032601794136
"ГБУЗ СК ""Благодарненская РБ""",Благодарный,Благодарненский,2605010625,1022602421863
"ГБСУСОН ""Ипатовский ДДИ""",Ипатово,Ипатовский,2608005341,1022602623009
"ГБУЗ СК ""ГДКБ им. Г.К. Филиппского"" г. Ставрополя",Ставрополь,Ставрополь,2633005289,1022601951877
"ГБУЗ СК ""Кочубеевская РБ""",село Кочубеевское,Кочубеевский,2610013607,1022600769410
Управление архитектуры и градостроительства администрации Шпаковского района,Михайловск,Шпаковский,2623028470,1172651014821
"ГБУЗ СК ""СКСЦ ЛФК и СМ""",Ставрополь,Ставрополь,2633002834,1022601964813
"ГБУЗ СК ""Кировская РБ""",Новопавловск,Кировский,2609015423,1022602224127
"ГБУЗ СК ""Пятигорская ГКБ № 2""",Пятигорск,Пятигорск,2632015830,1022601636980
Управление труда и занятости населения  ,село Левокумское,Левокумский,2613009623,1092646001073
"ГБУЗ СК ""Городская поликлиника №1"" г. Кисловодска",Кисловодск,Кисловодск,2628004434,1022601320631
Управление физической культуры и спорта администрации города Ессентуки,Ессентуки,Ессентуки,2626029793,1022601229200
"ГКУ ""ЦЗН Степновского района""",село  Степное,Степновский,2620005034,1022602224303
"ГБУЗ СК ""Изобильненская РСП""",Изобильный,Изобильненский,2607018281,1052600014268
Управление экономического развития и торговли администрации города Ессентуки,Ессентуки,Ессентуки,2626031908,1032600464742
АМО ЗАРИНСКОГО СЕЛЬСОВЕТА,поселок Заря,Левокумский,2613007312,1022603229912
ГБПОУ БПК,Буденновск,Буденновский,2624012113,1032601792266
"ГБУЗ СК ""СККСПБ №1""",Ставрополь,Ставрополь,2633002440,1022601948478
"ГБУЗ СК ""КГСП""",Кисловодск,Кисловодск,2628015732,1022601323491
"ГБУЗ СК ""Георгиевская центральная поликлиника""",Георгиевск,Георгиевский,2625015082,1022601166114
